,invoice_id,invoice_detail_url,invoice_date,country_of_origin,seller,distribution_area,total_price,detail
352,32,/invoice/32,2023-01-09,China,Lamian Communication,Semarang,2483000000,"[{'brand': 'vivo', 'type': 'Z1', 'price': 4000000, 'quantity': '21'}, {'brand': 'vivo', 'type': 'Y93s', 'price': 1000000, 'quantity': '41'}, {'brand': 'vivo', 'type': 'iQOO 7', 'price': 27000000, 'quantity': '20'}, {'brand': 'vivo', 'type': 'V27e', 'price': 63000000, 'quantity': '24'}, {'brand': 'vivo', 'type': 'Y53', 'price': 2000000, 'quantity': '35'}, {'brand': 'Realme', 'type': '7i', 'price': 3000000, 'quantity': '41'}, {'brand': 'vivo', 'type': 'Y15s', 'price': 2000000, 'quantity': '34'}, {'brand': 'Realme', 'type': 'Watch 2 Pro', 'price': 1000000, 'quantity': '45'}]"
353,33,/invoice/33,2023-01-09,USA,Milkshake International,Surabaya,2029000000,"[{'brand': 'Apple', 'type': 'iPhone 7', 'price': 5000000, 'quantity': '42'}, {'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '29'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '21'}, {'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '37'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro', 'price': 18000000, 'quantity': '28'}]"
354,34,/invoice/34,2023-01-09,China,Mala Telecom,Serang,541000000,"[{'brand': 'vivo', 'type': 'Y15s', 'price': 2000000, 'quantity': '39'}, {'brand': 'vivo', 'type': 'Y31', 'price': 3000000, 'quantity': '35'}, {'brand': 'Realme', 'type': 'Watch 2 Pro', 'price': 1000000, 'quantity': '40'}, {'brand': 'vivo', 'type': 'Z1', 'price': 4000000, 'quantity': '26'}, {'brand': 'vivo', 'type': 'Y53', 'price': 2000000, 'quantity': '48'}, {'brand': 'vivo', 'type': 'Y93s', 'price': 1000000, 'quantity': '42'}, {'brand': 'Realme', 'type': 'C21', 'price': 2000000, 'quantity': '38'}]"
355,35,/invoice/35,2023-01-10,USA,Cheeseburger Limited,Yogyakarta,4226000000,"[{'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '25'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '45'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro', 'price': 18000000, 'quantity': '41'}, {'brand': 'Apple', 'type': 'iPhone 13 Pro Max', 'price': 22000000, 'quantity': '39'}, {'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '35'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro Max', 'price': 20000000, 'quantity': '32'}]"
356,36,/invoice/36,2023-01-10,China,Mala Telecom,Semarang,656000000,"[{'brand': 'Realme', 'type': 'Narzo 30A', 'price': 3000000, 'quantity': '22'}, {'brand': 'Realme', 'type': 'C21', 'price': 2000000, 'quantity': '28'}, {'brand': 'vivo', 'type': 'Y31', 'price': 3000000, 'quantity': '34'}, {'brand': 'vivo', 'type': 'X70 Pro', 'price': 11000000, 'quantity': '37'}, {'brand': 'Realme', 'type': 'Watch 2 Pro', 'price': 1000000, 'quantity': '25'}]"
357,37,/invoice/37,2023-01-10,South Korea,BibimbapNET,Bandung,422000000,"[{'brand': 'Samsung', 'type': 'Galaxy M22', 'price': 3000000, 'quantity': '36'}, {'brand': 'Samsung', 'type': 'Galaxy S20 FE', 'price': 8000000, 'quantity': '29'}, {'brand': 'LG', 'type': 'K8', 'price': 2000000, 'quantity': '41'}]"
358,38,/invoice/38,2023-01-10,USA,Cheeseburger Limited,Jakarta,1535000000,"[{'brand': 'Apple', 'type': 'iPhone 7', 'price': 5000000, 'quantity': '34'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '30'}, {'brand': 'Apple', 'type': 'iPhone XS Max', 'price': 11000000, 'quantity': '45'}, {'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '40'}]"
359,39,/invoice/39,2023-01-10,South Korea,KimchiTEL,Bandung,1719000000,"[{'brand': 'Samsung', 'type': 'Z', 'price': 18000000, 'quantity': '48'}, {'brand': 'LG', 'type': 'K8', 'price': 2000000, 'quantity': '28'}, {'brand': 'Samsung', 'type': 'Galaxy Watch Active', 'price': 3000000, 'quantity': '49'}, {'brand': 'Samsung', 'type': 'Galaxy S8', 'price': 8000000, 'quantity': '27'}, {'brand': 'Samsung', 'type': 'Galaxy A8', 'price': 5000000, 'quantity': '49'}, {'brand': 'LG', 'type': 'K4', 'price': 2000000, 'quantity': '23'}, {'brand': 'Samsung', 'type': 'Galaxy A42 5G', 'price': 1000000, 'quantity': '37'}, {'brand': 'Samsung', 'type': 'Galaxy M32', 'price': 4000000, 'quantity': '27'}]"
360,0,/invoice/0,2023-01-01,USA,Milkshake International,Jakarta,3708000000,"[{'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '28'}, {'brand': 'Apple', 'type': 'iPhone 13 Pro Max', 'price': 22000000, 'quantity': '20'}, {'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '32'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '33'}, {'brand': 'Apple', 'type': 'iPhone XS Max', 'price': 11000000, 'quantity': '42'}, {'brand': 'Apple', 'type': 'iPhone 7', 'price': 5000000, 'quantity': '41'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro Max', 'price': 20000000, 'quantity': '37'}, {'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '43'}]"
361,1,/invoice/1,2023-01-02,South Korea,KimchiTEL,Semarang,1227000000,"[{'brand': 'Samsung', 'type': 'F250', 'price': 1000000, 'quantity': '34'}, {'brand': 'Samsung', 'type': 'Galaxy A30s', 'price': 4000000, 'quantity': '21'}, {'brand': 'Samsung', 'type': 'Galaxy S8', 'price': 8000000, 'quantity': '45'}, {'brand': 'LG', 'type': 'K8', 'price': 2000000, 'quantity': '21'}, {'brand': 'LG', 'type': 'K4', 'price': 2000000, 'quantity': '47'}, {'brand': 'Samsung', 'type': 'Z1', 'price': 14000000, 'quantity': '35'}, {'brand': 'Samsung', 'type': 'Galaxy M22', 'price': 3000000, 'quantity': '41'}]"
362,2,/invoice/2,2023-01-02,USA,Cheeseburger Limited,Serang,2270000000,"[{'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '32'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro', 'price': 18000000, 'quantity': '25'}, {'brand': 'Apple', 'type': 'iPhone 13 Pro Max', 'price': 22000000, 'quantity': '26'}, {'brand': 'Apple', 'type': 'iPhone 7', 'price': 5000000, 'quantity': '48'}, {'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '26'}]"
363,3,/invoice/3,2023-01-02,USA,Cheeseburger Limited,Bandung,1760000000,"[{'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '38'}, {'brand': 'Apple', 'type': 'iPhone 13 Pro Max', 'price': 22000000, 'quantity': '29'}, {'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '50'}]"
364,4,/invoice/4,2023-01-02,China,Lamian Communication,Jakarta,416000000,"[{'brand': 'vivo', 'type': 'X3S', 'price': 3000000, 'quantity': '34'}, {'brand': 'vivo', 'type': 'Y31', 'price': 3000000, 'quantity': '48'}, {'brand': 'Realme', 'type': '7i', 'price': 3000000, 'quantity': '41'}, {'brand': 'Realme', 'type': 'Watch 2 Pro', 'price': 1000000, 'quantity': '47'}]"
365,5,/invoice/5,2023-01-02,South Korea,BibimbapNET,Yogyakarta,710000000,"[{'brand': 'Samsung', 'type': 'Galaxy M22', 'price': 3000000, 'quantity': '39'}, {'brand': 'Samsung', 'type': 'Galaxy S20 FE', 'price': 8000000, 'quantity': '28'}, {'brand': 'Samsung', 'type': 'Galaxy A42 5G', 'price': 1000000, 'quantity': '33'}, {'brand': 'Samsung', 'type': 'Z1', 'price': 14000000, 'quantity': '24'}]"
366,6,/invoice/6,2023-01-02,USA,Milkshake International,Surabaya,3241000000,"[{'brand': 'Apple', 'type': 'iPhone 7', 'price': 5000000, 'quantity': '24'}, {'brand': 'Apple', 'type': 'iPhone 13 Pro Max', 'price': 22000000, 'quantity': '38'}, {'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '44'}, {'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '21'}, {'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '48'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro', 'price': 18000000, 'quantity': '43'}, {'brand': 'Apple', 'type': 'iPhone XS Max', 'price': 11000000, 'quantity': '33'}]"
367,7,/invoice/7,2023-01-03,South Korea,KimchiTEL,Jakarta,1896000000,"[{'brand': 'Samsung', 'type': 'Z', 'price': 18000000, 'quantity': '34'}, {'brand': 'Samsung', 'type': 'F250', 'price': 1000000, 'quantity': '41'}, {'brand': 'Samsung', 'type': 'Z1', 'price': 14000000, 'quantity': '30'}, {'brand': 'Samsung', 'type': 'Galaxy M22', 'price': 3000000, 'quantity': '50'}, {'brand': 'Samsung', 'type': 'Galaxy S20 FE', 'price': 8000000, 'quantity': '44'}, {'brand': 'Samsung', 'type': 'Galaxy J2 Prime', 'price': 2000000, 'quantity': '46'}, {'brand': 'Samsung', 'type': 'Galaxy A42 5G', 'price': 1000000, 'quantity': '33'}, {'brand': 'Samsung', 'type': 'Galaxy M32', 'price': 4000000, 'quantity': '49'}]"
368,8,/invoice/8,2023-01-04,USA,Cheeseburger Limited,Yogyakarta,2160000000,"[{'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '39'}, {'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '33'}, {'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '48'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro', 'price': 18000000, 'quantity': '23'}]"
369,9,/invoice/9,2023-01-05,South Korea,BibimbapNET,Serang,261000000,"[{'brand': 'Samsung', 'type': 'Galaxy A8', 'price': 5000000, 'quantity': '23'}, {'brand': 'LG', 'type': 'K8', 'price': 2000000, 'quantity': '34'}, {'brand': 'Samsung', 'type': 'Galaxy J2 Prime', 'price': 2000000, 'quantity': '39'}]"
370,10,/invoice/10,2023-01-06,USA,Cheeseburger Limited,Yogyakarta,2399000000,"[{'brand': 'Apple', 'type': 'iPhone XS', 'price': 11000000, 'quantity': '21'}, {'brand': 'Apple', 'type': 'iPhone XS Max', 'price': 11000000, 'quantity': '43'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '25'}, {'brand': 'Apple', 'type': 'iPhone 13 Pro Max', 'price': 22000000, 'quantity': '21'}, {'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '32'}]"
371,11,/invoice/11,2023-01-06,USA,Milkshake International,Surabaya,3022000000,"[{'brand': 'Apple', 'type': 'iPhone 13 Pro Max', 'price': 22000000, 'quantity': '41'}, {'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '50'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '37'}, {'brand': 'Apple', 'type': 'iPhone 7', 'price': 5000000, 'quantity': '49'}]"
372,12,/invoice/12,2023-01-06,USA,Milkshake International,Semarang,1484000000,"[{'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '45'}, {'brand': 'Apple', 'type': 'iPhone XS Max', 'price': 11000000, 'quantity': '29'}, {'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '42'}, {'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '23'}]"
373,13,/invoice/13,2023-01-07,USA,Cheeseburger Limited,Yogyakarta,2902000000,"[{'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '43'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro Max', 'price': 20000000, 'quantity': '39'}, {'brand': 'Apple', 'type': 'iPhone XS Max', 'price': 11000000, 'quantity': '30'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '26'}, {'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '26'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro', 'price': 18000000, 'quantity': '40'}]"
374,14,/invoice/14,2023-01-07,South Korea,KimchiTEL,Bandung,899000000,"[{'brand': 'Samsung', 'type': 'Galaxy A42 5G', 'price': 1000000, 'quantity': '39'}, {'brand': 'Samsung', 'type': 'Galaxy Alpha', 'price': 3000000, 'quantity': '26'}, {'brand': 'Samsung', 'type': 'Galaxy S8', 'price': 8000000, 'quantity': '49'}, {'brand': 'Samsung', 'type': 'Galaxy M32', 'price': 4000000, 'quantity': '25'}, {'brand': 'LG', 'type': 'K8', 'price': 2000000, 'quantity': '38'}, {'brand': 'Samsung', 'type': 'Galaxy J2 Prime', 'price': 2000000, 'quantity': '23'}, {'brand': 'Samsung', 'type': 'F250', 'price': 1000000, 'quantity': '28'}, {'brand': 'Samsung', 'type': 'Galaxy A8', 'price': 5000000, 'quantity': '28'}]"
375,15,/invoice/15,2023-01-07,South Korea,BibimbapNET,Bandung,431000000,"[{'brand': 'Samsung', 'type': 'Galaxy Alpha', 'price': 3000000, 'quantity': '43'}, {'brand': 'Samsung', 'type': 'Galaxy Watch Active', 'price': 3000000, 'quantity': '29'}, {'brand': 'Samsung', 'type': 'Galaxy A42 5G', 'price': 1000000, 'quantity': '39'}, {'brand': 'LG', 'type': 'K8', 'price': 2000000, 'quantity': '24'}, {'brand': 'Samsung', 'type': 'Galaxy A30s', 'price': 4000000, 'quantity': '32'}]"
376,16,/invoice/16,2023-01-07,USA,Milkshake International,Bandung,1248000000,"[{'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '28'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '36'}, {'brand': 'Apple', 'type': 'iPhone XS', 'price': 11000000, 'quantity': '24'}]"
377,17,/invoice/17,2023-01-07,USA,Milkshake International,Jakarta,3017000000,"[{'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '43'}, {'brand': 'Apple', 'type': 'iPhone 7', 'price': 5000000, 'quantity': '23'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro', 'price': 18000000, 'quantity': '32'}, {'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '30'}, {'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '27'}, {'brand': 'Apple', 'type': 'iPhone XS', 'price': 11000000, 'quantity': '34'}, {'brand': 'Apple', 'type': 'iPhone 13 Pro Max', 'price': 22000000, 'quantity': '37'}]"
378,18,/invoice/18,2023-01-07,South Korea,BibimbapNET,Jakarta,1007000000,"[{'brand': 'Samsung', 'type': 'Galaxy S20 FE', 'price': 8000000, 'quantity': '20'}, {'brand': 'Samsung', 'type': 'Galaxy A30s', 'price': 4000000, 'quantity': '41'}, {'brand': 'LG', 'type': 'K8', 'price': 2000000, 'quantity': '30'}, {'brand': 'LG', 'type': 'K4', 'price': 2000000, 'quantity': '24'}, {'brand': 'Samsung', 'type': 'Z1', 'price': 14000000, 'quantity': '26'}, {'brand': 'Samsung', 'type': 'Galaxy A42 5G', 'price': 1000000, 'quantity': '35'}, {'brand': 'Samsung', 'type': 'Galaxy S8', 'price': 8000000, 'quantity': '22'}]"
379,19,/invoice/19,2023-01-07,South Korea,KimchiTEL,Surabaya,486000000,"[{'brand': 'Samsung', 'type': 'Galaxy A30s', 'price': 4000000, 'quantity': '27'}, {'brand': 'Samsung', 'type': 'Galaxy S20 FE', 'price': 8000000, 'quantity': '41'}, {'brand': 'Samsung', 'type': 'Galaxy A42 5G', 'price': 1000000, 'quantity': '50'}]"
380,20,/invoice/20,2023-01-07,South Korea,KimchiTEL,Surabaya,559000000,"[{'brand': 'Samsung', 'type': 'Galaxy A8', 'price': 5000000, 'quantity': '27'}, {'brand': 'Samsung', 'type': 'Galaxy S20 FE', 'price': 8000000, 'quantity': '31'}, {'brand': 'Samsung', 'type': 'Galaxy A30s', 'price': 4000000, 'quantity': '44'}]"
381,21,/invoice/21,2023-01-08,USA,Milkshake International,Serang,2975000000,"[{'brand': 'Apple', 'type': 'iPhone 13 Pro Max', 'price': 22000000, 'quantity': '36'}, {'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '26'}, {'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '50'}, {'brand': 'Apple', 'type': 'iPhone 7', 'price': 5000000, 'quantity': '23'}, {'brand': 'Apple', 'type': 'iPhone XS', 'price': 11000000, 'quantity': '23'}, {'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '28'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '37'}]"
382,22,/invoice/22,2023-01-08,USA,Milkshake International,Surabaya,2858000000,"[{'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '31'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro', 'price': 18000000, 'quantity': '47'}, {'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '33'}, {'brand': 'Apple', 'type': 'iPhone 6s', 'price': 3000000, 'quantity': '39'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '20'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro Max', 'price': 20000000, 'quantity': '26'}]"
383,23,/invoice/23,2023-01-08,South Korea,KimchiTEL,Serang,893000000,"[{'brand': 'Samsung', 'type': 'F250', 'price': 1000000, 'quantity': '31'}, {'brand': 'Samsung', 'type': 'Galaxy A8', 'price': 5000000, 'quantity': '50'}, {'brand': 'Samsung', 'type': 'Z', 'price': 18000000, 'quantity': '34'}]"
384,24,/invoice/24,2023-01-08,China,Lamian Communication,Semarang,1960000000,"[{'brand': 'Realme', 'type': '7i', 'price': 3000000, 'quantity': '25'}, {'brand': 'Realme', 'type': 'C21', 'price': 2000000, 'quantity': '42'}, {'brand': 'vivo', 'type': 'X70 Pro', 'price': 11000000, 'quantity': '24'}, {'brand': 'vivo', 'type': 'Y12s', 'price': 2000000, 'quantity': '31'}, {'brand': 'vivo', 'type': 'iQOO 7', 'price': 27000000, 'quantity': '46'}, {'brand': 'vivo', 'type': 'Y31', 'price': 3000000, 'quantity': '24'}, {'brand': 'vivo', 'type': 'V15', 'price': 3000000, 'quantity': '31'}, {'brand': 'vivo', 'type': 'Y20 2021', 'price': 2000000, 'quantity': '34'}]"
385,25,/invoice/25,2023-01-08,USA,Cheeseburger Limited,Surabaya,4738000000,"[{'brand': 'Apple', 'type': 'iPhone 12 Pro Max', 'price': 20000000, 'quantity': '29'}, {'brand': 'Apple', 'type': 'iPhone 14 Plus', 'price': 19000000, 'quantity': '40'}, {'brand': 'Apple', 'type': 'iPhone 12 Pro', 'price': 18000000, 'quantity': '29'}, {'brand': 'Apple', 'type': 'iPhone XS Max', 'price': 11000000, 'quantity': '44'}, {'brand': 'Apple', 'type': 'iPhone 13 Pro Max', 'price': 22000000, 'quantity': '23'}, {'brand': 'Apple', 'type': 'iPhone 14 Pro Max', 'price': 25000000, 'quantity': '45'}, {'brand': 'Apple', 'type': 'iPhone X', 'price': 8000000, 'quantity': '47'}, {'brand': 'Apple', 'type': 'iPhone XS', 'price': 11000000, 'quantity': '35'}]"
386,26,/invoice/26,2023-01-09,China,Mala Telecom,Semarang,1537000000,"[{'brand': 'vivo', 'type': 'V15', 'price': 3000000, 'quantity': '26'}, {'brand': 'vivo', 'type': 'Y15s', 'price': 2000000, 'quantity': '47'}, {'brand': 'vivo', 'type': 'iQOO 7', 'price': 27000000, 'quantity': '46'}, {'brand': 'Realme', 'type': '7i', 'price': 3000000, 'quantity': '41'}]"
387,27,/invoice/27,2023-01-09,South Korea,KimchiTEL,Serang,1646000000,"[{'brand': 'Samsung', 'type': 'Z', 'price': 18000000, 'quantity': '24'}, {'brand': 'Samsung', 'type': 'Z1', 'price': 14000000, 'quantity': '38'}, {'brand': 'Samsung', 'type': 'Galaxy S20 FE', 'price': 8000000, 'quantity': '26'}, {'brand': 'Samsung', 'type': 'Galaxy M22', 'price': 3000000, 'quantity': '46'}, {'brand': 'Samsung', 'type': 'Galaxy A42 5G', 'price': 1000000, 'quantity': '28'}, {'brand': 'Samsung', 'type': 'Galaxy S8', 'price': 8000000, 'quantity': '23'}, {'brand': 'Samsung', 'type': 'Galaxy Watch Active', 'price': 3000000, 'quantity': '20'}, {'brand': 'Samsung', 'type': 'Galaxy J2 Prime', 'price': 2000000, 'quantity': '32'}]"
388,28,/invoice/28,2023-01-09,China,Lamian Communication,Yogyakarta,1902000000,"[{'brand': 'vivo', 'type': 'Y12s', 'price': 2000000, 'quantity': '27'}, {'brand': 'vivo', 'type': 'iQOO 7', 'price': 27000000, 'quantity': '33'}, {'brand': 'vivo', 'type': 'X70 Pro', 'price': 11000000, 'quantity': '38'}, {'brand': 'vivo', 'type': 'Y15s', 'price': 2000000, 'quantity': '27'}, {'brand': 'vivo', 'type': 'V15', 'price': 3000000, 'quantity': '20'}, {'brand': 'Realme', 'type': 'C20', 'price': 2000000, 'quantity': '38'}, {'brand': 'vivo', 'type': 'X7', 'price': 10000000, 'quantity': '22'}, {'brand': 'Realme', 'type': '7i', 'price': 3000000, 'quantity': '43'}]"
389,29,/invoice/29,2023-01-09,South Korea,KimchiTEL,Jakarta,1512000000,"[{'brand': 'Samsung', 'type': 'Galaxy S20 FE', 'price': 8000000, 'quantity': '22'}, {'brand': 'Samsung', 'type': 'Z', 'price': 18000000, 'quantity': '33'}, {'brand': 'Samsung', 'type': 'F250', 'price': 1000000, 'quantity': '37'}, {'brand': 'Samsung', 'type': 'Galaxy A30s', 'price': 4000000, 'quantity': '30'}, {'brand': 'Samsung', 'type': 'Galaxy Watch Active', 'price': 3000000, 'quantity': '29'}, {'brand': 'LG', 'type': 'K4', 'price': 2000000, 'quantity': '39'}, {'brand': 'Samsung', 'type': 'Galaxy S8', 'price': 8000000, 'quantity': '28'}, {'brand': 'Samsung', 'type': 'Galaxy M32', 'price': 4000000, 'quantity': '49'}]"
390,30,/invoice/30,2023-01-09,China,Lamian Communication,Serang,1207000000,"[{'brand': 'vivo', 'type': 'X70 Pro', 'price': 11000000, 'quantity': '41'}, {'brand': 'vivo', 'type': 'X7', 'price': 10000000, 'quantity': '28'}, {'brand': 'vivo', 'type': 'X3S', 'price': 3000000, 'quantity': '44'}, {'brand': 'vivo', 'type': 'Y20 2021', 'price': 2000000, 'quantity': '42'}, {'brand': 'Realme', 'type': 'Narzo 30A', 'price': 3000000, 'quantity': '45'}, {'brand': 'Realme', 'type': 'C21', 'price': 2000000, 'quantity': '38'}, {'brand': 'vivo', 'type': 'Y93s', 'price': 1000000, 'quantity': '49'}]"
391,31,/invoice/31,2023-01-09,China,Lamian Communication,Surabaya,1620000000,"[{'brand': 'Realme', 'type': 'Narzo 30A', 'price': 3000000, 'quantity': '36'}, {'brand': 'vivo', 'type': 'Y53', 'price': 2000000, 'quantity': '30'}, {'brand': 'vivo', 'type': 'V25e', 'price': 5000000, 'quantity': '42'}, {'brand': 'vivo', 'type': 'iQOO 7', 'price': 27000000, 'quantity': '46'}]"
392,32,/invoice/32,2023-01-09,China,Lamian Communication,Semarang,2483000000,"[{'brand': 'vivo', 'type': 'Z1', 'price': 4000000, 'quantity': '21'}, {'brand': 'vivo', 'type': 'Y93s', 'price': 1000000, 'quantity': '41'}, {'brand': 'vivo', 'type': 'iQOO 7', 'price': 27000000, 'quantity': '20'}, {'brand': 'vivo', 'type': 'V27e', 'price': 63000000, 'quantity': '24'}, {'brand': 'vivo', 'type': 'Y53', 'price': 2000000, 'quantity': '35'}, {'brand': 'Realme', 'type': '7i', 'price': 3000000, 'quantity': '41'}, {'brand': 'vivo', 'type': 'Y15s', 'price': 2000000, 'quantity': '34'}, {'brand': 'Realme', 'type': 'Watch 2 Pro', 'price': 1000000, 'quantity': '45'}]"
